id,cctv,electronic_payment,security_lighting,security_gates,security_guards,security_key,sheltered_parking,underground_parking,restrooms,twentyfour_hours_access,arranged_transfer,car_wash
20474923,0.010874763994008918,0.03664319142847686,0.01543383522184517,0.006741053852946886,0.08000868081765593,0.008550774447522084,0.025806604595073564,0.008183811166684622,0.018108468607541735,0.3399272228062062,0.03308497660382405,0.0057522040418436764
7899200,0.9999147610644852,1.0505496799877171e-07,0.8889588636587241,0.999999999957538,4.630546984839945e-12,0.9999988595008313,0.4761534468128107,0.9966385168227088,4.0406165535986623e-45,0.9999999999996589,2.94726812601713e-19,4.567287283849936e-44
7225,0.004519741280105886,0.0012126479764039255,0.022879682845389732,0.08251163433033727,0.0003371598285270328,0.01636492147583104,0.0038105344869234135,0.0028095428209275147,7.144767901895003e-10,0.6762351386260032,2.280807373751125e-05,3.4541502342245695e-09
7391,0.9993325466659703,1.0172430725144145e-07,0.00643927586095272,0.9894969069793049,5.890586412992514e-06,0.7434201600195824,5.431680272494221e-05,0.9691133376281384,1.0903536386501316e-32,0.9999999518493621,1.375991148273897e-16,1.6268302037403466e-28
7484,0.1281038931704011,0.014477606617515647,0.9269421601963012,0.7365673255381933,0.004032480141460605,0.7061090316630582,0.05885632402544287,0.18673065479529138,3.3180595429504255e-09,0.8302254072471069,5.0584255915740324e-06,4.098590270823437e-09
6952,0.12256924924130662,9.317976790978777e-06,0.022760491032175038,0.9952893496506149,2.486507847679276e-07,0.9006690863837139,0.00021510750107885796,0.0011127935078531306,1.6832735581096072e-18,0.3702821353910432,3.163881123040435e-11,1.5362917262342718e-18
7320,0.0001408924229716258,9.171442613120332e-07,0.014096783284067552,0.002951837653425839,2.6672599828214734e-12,0.0005279440633411125,0.00019194105392711944,2.7201286172996903e-05,4.30519025070612e-26,0.999110572844522,4.5279106418669574e-14,1.4368692604515367e-26
7365,0.9335668649590454,2.826887036076142e-09,0.9648206809787709,0.9999999129411814,4.810160873033181e-10,0.9976491778339148,0.01786347887826629,0.002501765334615927,1.054854958787049e-34,0.9999999869470458,1.2538207185271387e-14,2.394369207868918e-27
476,0.02517826830147729,0.0014283234692999288,0.06578954994071722,0.10018532179192675,0.0001402235729896646,0.03368962298564791,0.014663379359231534,0.013133550183804814,2.8712413656467616e-08,0.31867740478745865,9.480850565060536e-05,2.687405721959175e-08
20474937,0.05251994106495489,0.03872440941462137,0.08926818311857329,0.05296620543225827,0.020694084077533197,0.07405497071710038,0.3461378109906593,0.2534192881710979,0.07798422951362684,0.503618155688099,0.13060364759564475,0.013941772306221815
7631,0.12896337959107554,1.2870803890743853e-09,0.10804472332991988,0.9990020817722097,9.694352792698034e-12,0.716829165715719,0.02129063649062794,0.0025488656706482773,7.573750877725689e-27,0.99999963056639,3.78364909095587e-14,5.269351242432599e-22
20475676,0.30099249823714014,0.005573122377999201,0.5353671158098652,0.3177310211396989,0.0004014881892985481,0.38800283164572846,0.011331926292112377,0.0341249595251658,2.8088701229732493e-08,0.8447154479807856,7.211834795083998e-05,1.2820821880031515e-06
20474942,0.011108768563792663,0.09316937083602739,0.025644279168065238,0.0031318035796253697,0.014160062513124095,0.005409736509533243,0.011856993110586403,0.0017752207683735671,0.007474241135695011,0.9786708344317143,0.06382653640531352,0.002981694957482509
20474943,0.19103396247688695,0.5942009486709123,0.06301781003014542,0.03781229930198635,0.408287305974759,0.06144779450734244,0.31589072481085734,0.5421565832002504,0.4245699753299628,0.5439031122033181,0.6775444310972762,0.19733676341355297
15354,0.9999943181915094,1.0926316560931613e-08,0.999996353298512,0.999999999981128,1.3388717076590203e-11,0.9999992248916831,0.024199571555773566,0.26543079814379994,4.62252437477155e-40,0.9999999999980105,1.5154323821228858e-21,3.445848820054749e-37
7773,2.6198995142335744e-08,6.31128532198679e-11,0.0012653224980223332,4.4048895444164876e-08,8.939704445169697e-16,1.240063540733196e-10,2.500874927447758e-08,5.923846927036842e-11,9.6069509622575e-27,0.9996445536700218,4.544384339510909e-16,1.0436735134318585e-27
20473038,0.8040427704764465,0.8365406128616985,0.29885904453849604,0.0627355129737651,0.4476264122680507,0.3276588149471561,0.5921131717741194,0.6484375147136568,0.9113861189309588,0.9621404009878091,0.8064299262658821,0.8213628081453764
61010,0.002690935408700252,0.0006468028672504489,0.4277674267187666,0.42653285237332506,0.0001828877278785337,0.24469609515925622,0.025232099229812895,0.0038487664419948444,1.0270279063807527e-10,0.9984131319738259,1.1339587134217814e-06,6.078195960190952e-12
